"id","time","post","D","group_did","Z_encourage","arm_rct","assign_rct","rdd_score","eligible_rdd","cluster_id","region","urban","age","female","ses","hh_size","indig","dist_km","baseline_ability","y","Y0","Y1","tau_i"
3201,0,0,0,0,1,0,NA,-4.80388487557842,0,32,"1",1,24,1,3,2,0,16.8,48,71.0876372479816,80.8411481441566,86.3411481441566,5.5
3201,1,1,0,0,1,0,NA,-4.80388487557842,0,32,"1",1,24,1,3,2,0,16.8,48,85.9918896662154,84.3411481441566,89.8411481441566,5.5
3202,0,0,0,1,1,0,NA,-11.2545413894276,0,65,"1",1,29,1,2,6,0,1.3,51,89.0194911007211,86.236274616202,92.236274616202,6
3202,1,1,1,1,1,0,NA,-11.2545413894276,0,65,"1",1,29,1,2,6,0,1.3,51,103.936373928617,89.736274616202,95.736274616202,6
3203,0,0,0,0,0,0,NA,-5.07207799246131,0,31,"1",0,23,0,2,2,0,1.2,57,74.6120378115303,85.1192636611547,92.1192636611547,7
3203,1,1,1,0,0,0,NA,-5.07207799246131,0,31,"1",0,23,0,2,2,0,1.2,57,92.7696932313052,88.6192636611547,95.6192636611547,7
3204,0,0,0,0,1,0,NA,-3.95987536977676,0,9,"3",0,26,0,2,5,0,5.9,44,69.1085211856275,75.7883726310724,82.7883726310724,7
3204,1,1,1,0,1,0,NA,-3.95987536977676,0,9,"3",0,26,0,2,5,0,5.9,44,84.0799247453063,79.2883726310724,86.2883726310724,7
3205,0,0,0,1,0,1,1,-7.38158946595908,0,2,"1",0,23,1,1,4,0,19.6,49,73.1420374035338,77.609788312858,84.109788312858,6.5
3205,1,1,0,1,0,1,1,-7.38158946595908,0,2,"1",0,23,1,1,4,0,19.6,49,87.2419176696287,81.109788312858,87.609788312858,6.5
3206,0,0,0,0,0,1,0,4.09505703626246,1,57,"1",1,38,0,2,2,0,3,57,94.0251060696939,90.5227871143546,99.0227871143546,8.5
3206,1,1,0,0,0,1,0,4.09505703626246,1,57,"1",1,38,0,2,2,0,3,57,98.624501121458,94.0227871143546,102.522787114355,8.5
3207,0,0,0,0,1,1,0,-9.46717288701389,0,62,"1",0,37,0,2,5,0,4.3,51,82.56636745643,84.9171055559405,91.9171055559405,7
3207,1,1,0,0,1,1,0,-9.46717288701389,0,62,"1",0,37,0,2,5,0,4.3,51,81.9439712741515,88.4171055559405,95.4171055559405,7
3208,0,0,0,1,0,1,1,6.70516981641148,1,42,"3",1,38,1,1,5,0,4.1,47,82.5547134512164,87.4265760765651,95.4265760765651,8
3208,1,1,0,1,0,1,1,6.70516981641148,1,42,"3",1,38,1,1,5,0,4.1,47,90.264959551592,90.9265760765651,98.9265760765651,8
3209,0,0,0,1,0,0,NA,16.5929224466413,1,66,"1",1,28,0,3,1,0,6.4,59,93.2868720379294,85.4743220132215,93.4743220132215,8
3209,1,1,0,1,0,0,NA,16.5929224466413,1,66,"1",1,28,0,3,1,0,6.4,59,82.2589176434067,88.9743220132215,96.9743220132215,8
3210,0,0,0,0,1,0,NA,8.87327205436909,1,26,"1",0,25,0,1,4,0,19.8,40,77.8690185238515,77.0930957112018,86.0930957112018,9
3210,1,1,0,0,1,0,NA,8.87327205436909,1,26,"1",0,25,0,1,4,0,19.8,40,88.97994511901,80.5930957112018,89.5930957112018,9
3211,0,0,0,0,0,0,NA,36.4073949234355,1,64,"3",1,18,1,2,2,0,7.2,66,81.3081357806686,83.5676305213534,91.0676305213534,7.5
3211,1,1,1,0,0,0,NA,36.4073949234355,1,64,"3",1,18,1,2,2,0,7.2,66,89.3896070483267,87.0676305213534,94.5676305213534,7.5
3212,0,0,0,1,0,0,NA,-11.9762490002916,0,59,"2",1,36,1,3,4,0,19.2,68,90.8738756664997,87.8371337091487,93.3371337091487,5.5
3212,1,1,0,1,0,0,NA,-11.9762490002916,0,59,"2",1,36,1,3,4,0,19.2,68,105.158039452509,91.3371337091487,96.8371337091487,5.5
3213,0,0,0,1,1,1,0,-16.5699884271969,0,63,"2",1,22,1,4,1,0,2,47,69.1933563296156,74.330488175358,79.330488175358,5
3213,1,1,0,1,1,1,0,-16.5699884271969,0,63,"2",1,22,1,4,1,0,2,47,77.7459111227592,77.830488175358,82.830488175358,5
3214,0,0,0,0,0,0,NA,26.3007454963681,1,45,"2",1,45,1,2,2,0,4.7,39,89.9556261470397,83.082471112549,90.582471112549,7.5
3214,1,1,1,0,0,0,NA,26.3007454963681,1,45,"2",1,45,1,2,2,0,4.7,39,87.4811121952982,86.582471112549,94.082471112549,7.5
3215,0,0,0,0,1,0,NA,-4.76157249343567,0,73,"3",1,28,1,2,3,0,13.7,51,88.4215730671942,82.4677317034349,88.4677317034349,6
3215,1,1,1,0,1,0,NA,-4.76157249343567,0,73,"3",1,28,1,2,3,0,13.7,51,101.312914113142,85.9677317034349,91.9677317034349,6
3216,0,0,0,1,0,1,0,-7.79654377569549,0,76,"4",1,31,1,4,1,0,14.8,53,86.240060404044,80.102801022676,85.102801022676,5
3216,1,1,0,1,0,1,0,-7.79654377569549,0,76,"4",1,31,1,4,1,0,14.8,53,81.4721379436786,83.602801022676,88.602801022676,5
3217,0,0,0,1,0,0,NA,-14.8803557254284,0,35,"1",1,39,0,3,5,0,0.3,56,90.6725011193338,88.8552834323635,95.3552834323635,6.5
3217,1,1,1,1,0,0,NA,-14.8803557254284,0,35,"1",1,39,0,3,5,0,0.3,56,92.595004504983,92.3552834323635,98.8552834323635,6.5
3218,0,0,0,1,1,1,0,-15.7412598909197,0,30,"1",1,24,0,2,2,0,3.5,73,85.4594233968396,89.1243182396621,96.1243182396621,7
3218,1,1,0,1,1,1,0,-15.7412598909197,0,30,"1",1,24,0,2,2,0,3.5,73,93.975323123366,92.6243182396621,99.6243182396621,7
3219,0,0,0,1,1,1,0,18.8384957121759,1,30,"3",1,34,0,1,3,0,9.5,26,81.4521500776123,73.1243182396621,82.1243182396621,9
3219,1,1,0,1,1,1,0,18.8384957121759,1,30,"3",1,34,0,1,3,0,9.5,26,74.7787795254709,76.6243182396621,85.6243182396621,9
3220,0,0,0,1,0,1,1,13.0437420999251,1,35,"1",1,41,0,2,2,0,5,25,79.3244809421915,79.0552834323636,87.5552834323636,8.5
3220,1,1,1,1,0,1,1,13.0437420999251,1,35,"1",1,41,0,2,2,0,5,25,91.7764484547494,82.5552834323636,91.0552834323636,8.5
3221,0,0,0,0,1,0,NA,-10.5083389765333,0,78,"1",1,32,0,2,3,0,2.1,37,85.6595923214531,79.1961682011961,86.1961682011961,7
3221,1,1,1,0,1,0,NA,-10.5083389765333,0,78,"1",1,32,0,2,3,0,2.1,37,88.6825605899078,82.6961682011961,89.6961682011961,7
3222,0,0,0,1,1,0,NA,-5.8161214085384,0,54,"1",1,46,0,2,7,0,1.3,39,70.6697615934533,77.663874248072,84.663874248072,7
3222,1,1,1,1,1,0,NA,-5.8161214085384,0,54,"1",1,46,0,2,7,0,1.3,39,90.5555456809282,81.163874248072,88.163874248072,7
3223,0,0,0,0,0,0,NA,10.9435426368286,1,46,"4",1,26,1,2,2,0,15,46,86.788517877494,81.4262783259882,88.9262783259882,7.5
3223,1,1,1,0,0,0,NA,10.9435426368286,1,46,"4",1,26,1,2,2,0,15,46,100.889674611546,84.9262783259882,92.4262783259882,7.5
3224,0,0,0,1,0,0,NA,-7.33488726222532,0,49,"1",1,38,1,3,4,0,5.9,46,90.7564563508979,86.8274418145207,92.3274418145207,5.5
3224,1,1,1,1,0,0,NA,-7.33488726222532,0,49,"1",1,38,1,3,4,0,5.9,46,97.6487891623905,90.3274418145207,95.8274418145207,5.5
3225,0,0,0,0,0,0,NA,-3.14695582916477,0,31,"2",1,37,0,3,1,0,9,37,77.980136759416,80.2192636611547,86.7192636611547,6.5
3225,1,1,1,0,0,0,NA,-3.14695582916477,0,31,"2",1,37,0,3,1,0,9,37,89.5905117178905,83.7192636611547,90.2192636611547,6.5
3226,0,0,0,1,1,1,0,6.67733547660101,1,30,"2",0,32,1,2,3,0,9.4,57,80.9332726299754,81.024318239662,88.524318239662,7.5
3226,1,1,0,1,1,1,0,6.67733547660101,1,30,"2",0,32,1,2,3,0,9.4,57,86.2235854207402,84.524318239662,92.024318239662,7.5
3227,0,0,0,1,1,1,1,3.42968673545586,1,28,"1",1,42,1,3,3,0,0.9,60,91.9685824241526,85.9286601539681,92.9286601539681,7
3227,1,1,0,1,1,1,1,3.42968673545586,1,28,"1",1,42,1,3,3,0,0.9,60,97.9433457481798,89.4286601539681,96.4286601539681,7
3228,0,0,0,0,1,1,1,1.8310161107692,1,80,"1",0,29,0,3,4,0,10.8,51,83.1540675368914,81.4631518091846,89.4631518091846,8
3228,1,1,0,0,1,1,1,1.8310161107692,1,80,"1",0,29,0,3,4,0,10.8,51,86.6043074741234,84.9631518091846,92.9631518091846,8
3229,0,0,0,1,0,0,NA,4.81369491048006,1,53,"3",1,29,1,1,1,0,NA,56,76.2245893896116,84.6432332663749,92.6432332663749,8
3229,1,1,0,1,0,0,NA,4.81369491048006,1,53,"3",1,29,1,1,1,0,7.9,56,94.3360098549179,88.1432332663749,96.1432332663749,8
3230,0,0,0,1,0,0,NA,-4.78848864960275,0,22,"1",1,31,0,3,2,0,3,66,99.7384903694746,92.2096415965907,98.7096415965907,6.5
3230,1,1,0,1,0,0,NA,-4.78848864960275,0,22,"1",1,31,0,3,2,0,3,66,95.3767994776698,95.7096415965907,102.209641596591,6.5
3231,0,0,0,1,0,1,1,11.1579637970721,1,55,"1",1,36,0,1,1,0,7.5,44,81.9716645807277,85.6317962479946,94.6317962479946,9
3231,1,1,0,1,0,1,1,11.1579637970721,1,55,"1",1,36,0,1,1,0,7.5,44,96.8329794585346,89.1317962479946,98.1317962479946,9
3232,0,0,0,0,1,0,NA,-5.68354842987956,0,21,"1",1,22,1,2,4,0,2.2,64,88.0313832242029,85.5567795577647,91.5567795577647,6
3232,1,1,1,0,1,0,NA,-5.68354842987956,0,21,"1",1,22,1,2,4,0,2.2,64,98.5332629429009,89.0567795577647,95.0567795577647,6
3233,0,0,0,0,1,1,0,3.06144854897385,1,29,"1",1,19,1,1,3,0,0.3,34,74.3086068470893,69.8356569124205,77.8356569124205,8
3233,1,1,1,0,1,1,0,3.06144854897385,1,29,"1",1,19,1,1,3,0,0.3,34,93.7996961460286,73.3356569124205,81.3356569124205,8
3234,0,0,0,0,1,1,0,3.63973186382715,1,32,"3",0,21,1,3,3,0,6.6,34,71.688769328021,72.7911481441566,79.7911481441566,7
3234,1,1,0,0,1,1,0,3.63973186382715,1,32,"3",0,21,1,3,3,0,6.6,34,76.8189739843832,76.2911481441566,83.2911481441566,7
3235,0,0,0,0,1,0,NA,2.62323421058754,1,68,"2",1,25,1,2,3,0,6.9,36,73.0235013877396,74.5460732137833,82.0460732137833,7.5
3235,1,1,1,0,1,0,NA,2.62323421058754,1,68,"2",1,25,1,2,3,0,6.9,36,90.966214529783,78.0460732137833,85.5460732137833,7.5
3236,0,0,0,0,1,0,NA,-0.713724302017975,0,62,"1",1,38,0,4,4,0,1,45,79.8477641196754,81.1671055559405,87.1671055559405,6
3236,1,1,0,0,1,0,NA,-0.713724302017975,0,62,"1",1,38,0,4,4,0,1,45,82.5309842133004,84.6671055559405,90.6671055559405,6
3237,0,0,0,1,0,1,0,-6.61399343301892,0,76,"1",1,33,0,5,3,0,37.6,42,59.3967064003029,76.102801022676,81.602801022676,5.5
3237,1,1,0,1,0,1,0,-6.61399343301892,0,76,"1",1,33,0,5,3,0,37.6,42,78.2843614605936,79.602801022676,85.102801022676,5.5
3238,0,0,0,0,1,1,0,14.1002577129263,1,67,"1",1,31,1,3,4,0,2.9,51,85.4124822421774,78.9891043558934,85.9891043558934,7
3238,1,1,0,0,1,1,0,14.1002577129263,1,67,"1",1,31,1,3,4,0,2.9,51,80.9504741170121,82.4891043558934,89.4891043558934,7
3239,0,0,0,1,0,1,0,6.06748881143149,1,14,"2",1,37,0,2,4,0,2.6,60,93.2491344767134,91.1453554708922,99.6453554708922,8.5
3239,1,1,1,1,0,1,0,6.06748881143149,1,14,"2",1,37,0,2,4,0,2.6,60,113.655062449824,94.6453554708922,103.145355470892,8.5
3240,0,0,0,1,1,1,1,-22.4284109941861,0,54,"3",1,40,1,NA,1,0,13.9,31,83.173027048553,69.463874248072,74.463874248072,5
3240,1,1,0,1,1,1,1,-22.4284109941861,0,54,"3",1,40,1,4,1,0,13.9,31,65.2371063325751,72.963874248072,77.963874248072,5
3241,0,0,0,1,0,0,NA,6.82674045011084,1,14,"2",1,18,0,1,2,1,5.6,34,81.344292891532,79.1953554708922,88.1953554708922,9
3241,1,1,1,1,0,0,NA,6.82674045011084,1,14,"2",1,18,0,1,2,1,5.6,34,86.5408751235116,82.6953554708922,91.6953554708922,9
3242,0,0,0,1,1,1,0,3.57530528161105,1,18,"1",1,29,0,2,1,0,1.8,71,92.8025147509139,91.8469268555728,100.346926855573,8.5
3242,1,1,0,1,1,1,0,3.57530528161105,1,18,"1",1,29,0,2,1,0,1.8,71,89.6423619263768,95.3469268555728,103.846926855573,8.5
3243,0,0,0,0,0,1,1,14.9436764827549,1,52,"1",0,28,0,2,3,0,5,50,81.9039466816975,78.3283126321914,86.8283126321914,8.5
3243,1,1,1,0,0,1,1,14.9436764827549,1,52,"1",0,28,0,2,3,0,5,50,86.8160569111379,81.8283126321914,90.3283126321914,8.5
3244,0,0,0,0,0,0,NA,-7.06158244080478,0,10,"2",1,42,1,5,2,0,15.4,45,77.5563659171439,79.8866768533553,84.3866768533553,4.5
3244,1,1,1,0,0,0,NA,-7.06158244080478,0,10,"2",1,42,1,5,2,0,15.4,45,80.8361550772409,83.3866768533553,87.8866768533553,4.5
3245,0,0,0,1,1,1,0,2.90819385191587,1,30,"1",0,26,0,2,1,1,0.6,54,86.8964288102311,82.3243182396621,90.8243182396621,8.5
3245,1,1,1,1,1,1,0,2.90819385191587,1,30,"1",0,26,0,2,1,1,0.6,54,101.348520556271,85.8243182396621,94.3243182396621,8.5
3246,0,0,0,0,1,0,NA,-0.0368529797767567,0,80,"1",0,31,0,1,3,0,0.7,62,84.1367521186415,88.7631518091846,96.2631518091846,7.5
3246,1,1,1,0,1,0,NA,-0.0368529797767567,0,80,"1",0,31,0,1,3,0,0.7,62,100.883520694366,92.2631518091846,99.7631518091846,7.5
3247,0,0,0,1,1,0,NA,18.1342639522059,1,13,"4",1,40,1,1,1,0,0.5,44,80.3978695231657,83.3397382862754,91.3397382862754,8
3247,1,1,1,1,1,0,NA,18.1342639522059,1,13,"4",1,40,1,1,1,0,0.5,44,91.6847665568383,86.8397382862754,94.8397382862754,8
3248,0,0,0,1,0,0,NA,-2.98190071264855,0,44,"1",0,43,1,4,6,0,24,52,76.3381478189807,80.2307936730011,85.2307936730011,5
3248,1,1,0,1,0,0,NA,-2.98190071264855,0,44,"1",0,43,1,4,6,0,24,52,87.6003596679503,83.7307936730011,88.7307936730011,5
3249,0,0,0,0,1,0,NA,-12.1935076192293,0,26,"1",1,37,0,3,3,0,5.9,51,80.283619558056,82.8930957112018,89.3930957112018,6.5
3249,1,1,0,0,1,0,NA,-12.1935076192293,0,26,"1",1,37,0,3,3,0,5.9,51,92.8433304699246,86.3930957112018,92.8930957112018,6.5
3250,0,0,0,1,1,0,NA,-9.6885748205129,0,24,"1",1,30,1,5,2,0,4.2,46,80.7303516799101,79.3175339622231,83.8175339622231,4.5
3250,1,1,0,1,1,0,NA,-9.6885748205129,0,24,"1",1,30,1,5,2,0,4.2,46,80.2175863140186,82.8175339622231,87.3175339622231,4.5
3251,0,0,0,1,1,1,1,-0.0555609530855508,0,41,"1",1,33,0,2,1,0,19.1,55,80.8687185829283,85.242654007611,92.242654007611,7
3251,1,1,0,1,1,1,1,-0.0555609530855508,0,41,"1",1,33,0,2,1,0,19.1,55,86.6673000155622,88.742654007611,95.742654007611,7
3252,0,0,0,0,1,0,NA,5.33096229945917,1,32,"2",0,18,1,NA,4,0,0.7,49,72.753115173827,76.8411481441566,83.3411481441566,6.5
3252,1,1,1,0,1,0,NA,5.33096229945917,1,32,"2",0,18,1,4,4,0,0.7,49,85.1748555787832,80.3411481441566,86.8411481441566,6.5
3253,0,0,0,0,1,0,NA,-2.83194489283793,0,27,"1",1,18,0,2,4,0,3.9,68,84.2689188791302,84.5847785852347,91.5847785852347,7
3253,1,1,0,0,1,0,NA,-2.83194489283793,0,27,"1",1,18,0,2,4,0,3.9,68,83.2811122608516,88.0847785852347,95.0847785852347,7
3254,0,0,0,0,0,1,0,12.8530366342087,1,10,"2",1,18,0,3,2,0,10.3,38,75.827926780161,75.4866768533553,83.4866768533553,8
3254,1,1,1,0,0,1,0,12.8530366342087,1,10,"2",1,18,0,3,2,0,10.3,38,86.4849597496413,78.9866768533553,86.9866768533553,8
3255,0,0,0,0,0,1,0,0.631905530943595,1,10,"4",0,40,1,1,1,0,17.3,39,73.7337861594773,80.9866768533553,88.9866768533553,8
3255,1,1,1,0,0,1,0,0.631905530943595,1,10,"4",0,40,1,1,1,0,17.3,39,93.7256544966693,84.4866768533553,92.4866768533553,8
3256,0,0,0,1,0,0,NA,5.18470132836691,1,2,"1",1,37,0,1,3,0,8.5,37,87.3332684304031,79.109788312858,88.109788312858,9
3256,1,1,0,1,0,0,NA,5.18470132836691,1,2,"1",1,37,0,1,3,0,8.5,37,81.3631184684265,82.609788312858,91.609788312858,9
3257,0,0,0,0,1,1,0,5.56664087304674,1,70,"2",0,40,0,1,5,0,6.3,68,97.2127941754757,94.1787855998692,103.178785599869,9
3257,1,1,0,0,1,1,0,5.56664087304674,1,70,"2",0,40,0,1,5,0,6.3,68,98.1862920925452,97.6787855998692,106.678785599869,9
3258,0,0,0,0,0,1,1,0.335436977101883,1,57,"1",0,37,0,1,2,0,1.4,45,89.6069280363884,85.8727871143546,94.8727871143546,9
3258,1,1,0,0,0,1,1,0.335436977101883,1,57,"1",0,37,0,1,2,0,1.4,45,91.8256915871963,89.3727871143546,98.3727871143546,9
3259,0,0,0,1,0,0,NA,20.9401673677218,1,66,"2",1,28,1,1,2,0,0.7,47,79.1255643160025,81.0743220132215,89.0743220132215,8
3259,1,1,1,1,0,0,NA,20.9401673677218,1,66,"2",1,28,1,1,2,0,0.7,47,91.1733418434414,84.5743220132215,92.5743220132215,8
3260,0,0,0,0,0,0,NA,-2.80250017178657,0,45,"1",1,35,0,1,5,0,3.5,50,81.0831993986376,87.282471112549,94.782471112549,7.5
3260,1,1,1,0,0,0,NA,-2.80250017178657,0,45,"1",1,35,0,1,5,0,3.5,50,111.374528019342,90.782471112549,98.282471112549,7.5
3261,0,0,0,1,1,0,NA,1.45802386828117,1,18,"1",0,36,0,1,5,0,7.6,40,78.4377181535283,80.6969268555728,89.6969268555728,9
3261,1,1,0,1,1,0,NA,1.45802386828117,1,18,"1",0,36,0,1,5,0,7.6,40,79.0787421864244,84.1969268555728,93.1969268555728,9
3262,0,0,0,0,0,1,0,-1.00784499162516,0,75,"1",0,41,1,1,1,0,17.9,46,87.9802286979918,84.9936256055085,91.4936256055085,6.5
3262,1,1,0,0,0,1,0,-1.00784499162516,0,75,"1",0,41,1,1,1,0,17.9,46,90.2553699165518,88.4936256055085,94.9936256055085,6.5
3263,0,0,0,1,0,0,NA,14.4170999018953,1,7,"2",0,23,0,1,2,0,7.7,35,77.5645420449111,75.9870334345221,84.9870334345221,9
3263,1,1,1,1,0,0,NA,14.4170999018953,1,7,"2",0,23,0,1,2,0,7.7,35,94.860804295152,79.4870334345221,88.4870334345221,9
3264,0,0,0,1,0,1,0,11.903625793894,1,14,"1",0,33,1,2,6,0,29.8,54,83.2926724079895,84.9453554708922,92.4453554708922,7.5
3264,1,1,1,1,0,1,0,11.903625793894,1,14,"1",0,33,1,2,6,0,29.8,54,91.9922124878967,88.4453554708922,95.9453554708922,7.5
3265,0,0,0,0,0,0,NA,-4.52265516822826,0,56,"3",1,18,0,3,3,0,1.8,59,77.0734319339614,80.8115937084558,87.3115937084558,6.5
3265,1,1,1,0,0,0,NA,-4.52265516822826,0,56,"3",1,18,0,3,3,0,1.8,59,87.5833071879222,84.3115937084558,90.8115937084558,6.5
3266,0,0,0,0,1,0,NA,-11.1102376176426,0,50,"2",1,18,1,1,2,0,0.3,50,80.1536102651262,75.4342405370724,81.9342405370724,6.5
3266,1,1,1,0,1,0,NA,-11.1102376176426,0,50,"2",1,18,1,1,2,0,0.3,50,78.2655444793416,78.9342405370724,85.4342405370724,6.5
3267,0,0,0,1,0,1,0,9.39243806604786,1,34,"3",1,18,0,3,1,1,4.4,48,67.6539411740084,77.8277330318255,85.8277330318255,8
3267,1,1,1,1,0,1,0,9.39243806604786,1,34,"3",1,18,0,3,1,1,4.4,48,85.6320138674639,81.3277330318255,89.3277330318255,8
3268,0,0,0,1,0,0,NA,-14.9904347170124,0,48,"1",1,18,1,2,5,0,4.9,53,78.4287713738834,73.7659990525485,79.7659990525485,6
3268,1,1,1,1,0,0,NA,-14.9904347170124,0,48,"1",1,18,1,2,5,0,4.9,53,85.6534557265957,77.2659990525485,83.2659990525485,6
3269,0,0,0,0,1,1,0,-6.69719991920431,0,62,"4",0,22,0,2,2,0,3.5,43,75.27004583373,78.8671055559405,85.8671055559405,7
3269,1,1,0,0,1,1,0,-6.69719991920431,0,62,"4",0,22,0,2,2,0,3.5,43,82.2907539963875,82.3671055559405,89.3671055559405,7
3270,0,0,0,1,1,0,NA,-3.97231112479041,0,24,"1",0,19,0,2,4,0,40.2,49,77.9395789983827,81.6675339622231,88.6675339622231,7
3270,1,1,1,1,1,0,NA,-3.97231112479041,0,24,"1",0,19,0,2,4,0,40.2,49,100.691844607853,85.1675339622231,92.1675339622231,7
3271,0,0,0,0,1,1,1,10.0395350307237,1,73,"1",1,46,1,4,7,0,2.4,71,92.8749527736031,92.5677317034349,99.0677317034349,6.5
3271,1,1,0,0,1,1,1,10.0395350307237,1,73,"1",1,46,1,4,7,0,2.4,71,100.469675700952,96.0677317034349,102.567731703435,6.5
3272,0,0,0,1,1,0,NA,8.56608466869214,1,41,"3",1,37,1,2,2,0,0.3,63,92.2791846698437,87.442654007611,94.942654007611,7.5
3272,1,1,1,1,1,0,NA,8.56608466869214,1,41,"3",1,37,1,2,2,0,0.3,63,92.9850880851604,90.942654007611,98.442654007611,7.5
3273,0,0,0,0,1,0,NA,-4.93492475622722,0,1,"1",1,28,0,4,7,0,5.9,60,92.762675410462,88.7254326255307,94.7254326255307,6
3273,1,1,1,0,1,0,NA,-4.93492475622722,0,1,"1",1,28,0,4,7,0,5.9,60,108.426664387806,92.2254326255307,98.2254326255307,6
3274,0,0,0,0,0,0,NA,-6.38489384964265,0,64,"1",1,26,0,3,2,0,2.7,43,78.9783584488514,77.1676305213534,83.6676305213534,6.5
3274,1,1,1,0,0,0,NA,-6.38489384964265,0,64,"1",1,26,0,3,2,0,2.7,43,90.2408410681704,80.6676305213534,87.1676305213534,6.5
3275,0,0,0,1,0,1,1,-1.64292403816236,0,34,"2",1,43,1,4,1,0,6.7,56,80.1970424811673,82.9777330318255,87.9777330318255,5
3275,1,1,0,1,0,1,1,-1.64292403816236,0,34,"2",1,43,1,4,1,0,6.7,56,80.5509900418673,86.4777330318255,91.4777330318255,5
3276,0,0,0,0,1,1,1,4.26359044626708,1,61,"1",1,32,0,3,3,0,4.4,51,91.3843358871933,85.7473064849792,93.7473064849792,8
3276,1,1,1,0,1,1,1,4.26359044626708,1,61,"1",1,32,0,3,3,0,4.4,51,105.519591990597,89.2473064849792,97.2473064849792,8
3277,0,0,0,1,1,1,1,-15.0208255184111,0,38,"3",1,23,0,2,3,0,10.7,58,94.7044592246469,83.2594970926217,90.2594970926217,7
3277,1,1,0,1,1,1,1,-15.0208255184111,0,38,"3",1,23,0,2,3,0,10.7,58,85.993570029633,86.7594970926217,93.7594970926217,7
3278,0,0,0,0,1,0,NA,1.17112212710808,1,50,"2",1,29,0,2,4,0,1.2,77,83.8818313880562,88.8842405370724,97.3842405370724,8.5
3278,1,1,0,0,1,0,NA,1.17112212710808,1,50,"2",1,29,0,2,4,0,1.2,77,92.9997926733783,92.3842405370724,100.884240537072,8.5
3279,0,0,0,1,1,0,NA,9.55356225385688,1,17,"1",1,30,0,1,4,0,5.3,62,89.1554755454189,93.9413601069218,102.941360106922,9
3279,1,1,1,1,1,0,NA,9.55356225385688,1,17,"1",1,30,0,1,4,0,5.3,62,111.690011518666,97.4413601069218,106.441360106922,9
3280,0,0,0,1,0,1,0,-13.1985595156321,0,2,"1",1,29,1,4,4,0,6.5,58,81.6482638551603,79.909788312858,84.909788312858,5
3280,1,1,1,1,0,1,0,-13.1985595156321,0,2,"1",1,29,1,4,4,0,6.5,58,86.0090915243761,83.409788312858,88.409788312858,5
3281,0,0,0,1,1,1,0,7.94507647093977,1,38,"3",1,50,1,4,6,0,5.7,44,75.5509894814254,80.0094970926217,86.5094970926217,6.5
3281,1,1,0,1,1,1,0,7.94507647093977,1,38,"3",1,50,1,4,6,0,5.7,44,85.2099923849502,83.5094970926217,90.0094970926217,6.5
3282,0,0,0,1,0,0,NA,5.11642008312942,1,14,"3",1,39,0,3,5,0,2.6,57,92.9703259697465,89.2453554708922,97.2453554708922,8
3282,1,1,1,1,0,0,NA,5.11642008312942,1,14,"3",1,39,0,3,5,0,2.6,57,99.6440511791665,92.7453554708922,100.745355470892,8
3283,0,0,0,0,1,0,NA,12.5700731640143,1,1,"1",1,35,1,3,3,0,0.5,44,77.0267715621101,83.2754326255307,90.2754326255307,7
3283,1,1,0,0,1,0,NA,12.5700731640143,1,1,"1",1,35,1,3,3,0,0.5,44,89.5665122025868,86.7754326255307,93.7754326255307,7
3284,0,0,0,0,0,0,NA,16.498067504386,1,57,"2",1,25,1,3,2,0,10.4,53,78.713197543594,82.4727871143546,89.4727871143546,7
3284,1,1,1,0,0,0,NA,16.498067504386,1,57,"2",1,25,1,3,2,0,10.4,53,91.8070611969146,85.9727871143546,92.9727871143546,7
3285,0,0,0,1,1,0,NA,-1.5730234147599,0,63,"1",1,44,0,2,6,0,7,50,82.273867358134,84.530488175358,91.530488175358,7
3285,1,1,0,1,1,0,NA,-1.5730234147599,0,63,"1",1,44,0,2,6,0,7,50,92.2808732582771,88.030488175358,95.030488175358,7
3286,0,0,0,0,1,1,0,9.32623727149898,1,61,"3",1,37,0,1,4,0,12,57,97.0040004656017,91.7973064849792,100.797306484979,9
3286,1,1,0,0,1,1,0,9.32623727149898,1,61,"3",1,37,0,1,4,0,12,57,98.6158297393447,95.2973064849792,104.297306484979,9
3287,0,0,0,0,0,0,NA,-5.4810096974073,0,58,"3",0,18,1,4,4,0,36.5,56,77.1647616654022,76.4915209780828,81.4915209780828,5
3287,1,1,1,0,0,0,NA,-5.4810096974073,0,58,"3",0,18,1,4,4,0,36.5,56,78.8997805197738,79.9915209780828,84.9915209780828,5
3288,0,0,0,0,1,0,NA,26.3115696895342,1,20,"3",1,24,0,1,1,0,0,22,69.2808094616158,72.8991202252018,81.8991202252018,9
3288,1,1,1,0,1,0,NA,26.3115696895342,1,20,"3",1,24,0,1,1,0,0,22,87.429984198397,76.3991202252018,85.3991202252018,9
3289,0,0,0,0,1,1,1,-1.73406071066441,0,77,"1",1,45,1,3,2,0,5.4,51,93.3949203334978,85.1862786929074,90.6862786929074,5.5
3289,1,1,0,0,1,1,1,-1.73406071066441,0,77,"1",1,45,1,3,2,0,5.4,51,86.2062252258994,88.6862786929074,94.1862786929074,5.5
3290,0,0,0,1,0,1,1,13.9009549599396,1,47,"1",1,18,1,3,6,0,2.6,47,81.8534861559051,72.8581329260995,79.8581329260995,7
3290,1,1,0,1,0,1,1,13.9009549599396,1,47,"1",1,18,1,3,6,0,2.6,47,82.1024015821783,76.3581329260995,83.3581329260995,7
